,,,,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,
,,,,,,,,,,,,"Control_3_meses",,,"STZ_1_mes",,,"Control_3_meses",,,"STZ_1_mes",,
"Accession","Peptide count","Unique peptides","Confidence score","Anova (p)","q Value","Max fold change","Power","Highest mean condition","Lowest mean condition","Mass","Description","20260129_HDMSE_947_089_Control_pool_lagrimas_3_meses_N1","20260129_HDMSE_948_089_Control_pool_lagrimas_3_meses_N2","20260129_HDMSE_949_089_Control_pool_lagrimas_3_meses_N3","20260129_HDMSE_944_089_STZ_pool_lagrimas_1_mes_N1","20260129_HDMSE_945_089_STZ_pool_lagrimas_1_mes_N2","20260129_HDMSE_946_089_STZ_pool_lagrimas_1_mes_N3","20260129_HDMSE_947_089_Control_pool_lagrimas_3_meses_N1","20260129_HDMSE_948_089_Control_pool_lagrimas_3_meses_N2","20260129_HDMSE_949_089_Control_pool_lagrimas_3_meses_N3","20260129_HDMSE_944_089_STZ_pool_lagrimas_1_mes_N1","20260129_HDMSE_945_089_STZ_pool_lagrimas_1_mes_N2","20260129_HDMSE_946_089_STZ_pool_lagrimas_1_mes_N3"
"Q3V1U8","2","1","11.1461","8.04651227297448E-05","0.0147561223398596","2616.80034080026","1","STZ_1_mes","Control_3_meses","38604.8084","ELMO domain-containing protein 1 OS=Mus musculus OX=10090 GN=Elmod1 PE=1 SV=2","0","1.03632885154133","0","446.691449066492","1142.20900200093","1122.96524082708","0","1.27469920809428","0","442.873648542072","753.936907480628","780.006514868442"
"Q8CDG5;B8JJI2;B8JJI3","11","6","57.7598","0.000220313703174435","0.0149437588739857","2.46532802237429","0.999999999989953","Control_3_meses","STZ_1_mes","73111.547","CREB3 regulatory factor OS=Mus musculus OX=10090 GN=Crebrf PE=2 SV=1","2687.94365991262","3370.684021958","3097.79898771746","1277.21815409945","1259.58222663523","1177.28009313661","2687.94365991262","4145.98922642708","3453.80425815311","1266.30197437694","831.411350289946","817.733362606264"
"Q6P5G3;A2ABG6;Q5NC75;Q6P5G3-2;Q5NC76","6","5","30.3017","0.0002543477765381","0.0149437588739857","2.10845175178342","0.999999999915466","STZ_1_mes","Control_3_meses","71810.0766","MBT domain-containing protein 1 OS=Mus musculus OX=10090 GN=Mbtd1 PE=1 SV=1","20419.8077087518","18795.9657088232","21256.1470421076","38885.0161594363","42578.2530646598","46038.857402829","20419.8077087518","23119.304812145","23698.946076567","38552.6721322654","28104.5906530782","31978.3795666349"
"P17047;P17047-2;P17047-3","6","6","27.1471","0.000381054704977957","0.0149437588739857","1.90207811444259","0.999999989667985","Control_3_meses","STZ_1_mes","46194.3512","Lysosome-associated membrane glycoprotein 2 OS=Mus musculus OX=10090 GN=Lamp2 PE=1 SV=2","3636.51530912802","3503.9999445476","3662.13401696196","1921.98197302488","2060.60138367871","1696.80971796167","3636.51530912802","4309.96970491957","4082.99380039187","1905.55509984457","1360.13937207593","1178.5962613833"
"P08228","5","5","33.0613","0.000533227780044832","0.0149437588739857","11.6793092383287","0.999999754409794","Control_3_meses","STZ_1_mes","16113.7799","Superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod1 PE=1 SV=2","8433.11018682033","15666.4313137605","12649.501103153","1105.30378541908","1287.95945713911","753.244984412298","8433.11018682033","19269.9330522475","14103.2071308711","1095.8569303686","850.14228427093","523.200517498515"
"Q91XL1","4","4","21.0671","0.000573600545576536","0.0149437588739857","4.7487145334324","0.999999544384054","Control_3_meses","STZ_1_mes","37830.1868","Leucine-rich HEV glycoprotein OS=Mus musculus OX=10090 GN=Lrg1 PE=1 SV=1","85491.1797316949","87716.124156164","119030.170570916","19732.4247914305","16810.0896260434","24997.8187403383","85491.1797316949","107892.078689756","132709.356416129","19563.7749059799","11095.8213119748","17363.3704464472"
"P24369","12","8","78.892","0.00066940845996899","0.0149437588739857","1.70256819571316","0.999998446921813","STZ_1_mes","Control_3_meses","23713.5186","Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2","7426.10291844769","8381.77159424291","7478.78201183331","12282.1838543846","14075.9427535049","13288.9941752614","7426.10291844769","10309.6981211301","8338.25863481904","12177.2099891846","9291.09535195482","9230.4745114981"
"A8DUK4;E9Q223;P02089","9","3","62.2591","0.000726526470663513","0.0149437588739857","1.61624145676908","0.999997140015551","STZ_1_mes","Control_3_meses","15805.1198","Beta-globin OS=Mus musculus OX=10090 GN=Hbb-bs PE=1 SV=1","4324.05052944242","3640.52600764054","4096.20867221886","6410.36869685635","6607.82802388984","6474.94433571475","4324.05052944242","4477.89870183012","4566.95318530576","6355.58029868187","4361.62332530038","4497.46669055249"
"G3X977;Q61703;F6SGM1","6","5","32.0148","0.000739111786495217","0.0149437588739857","1.27357422767742","0.999996759990162","STZ_1_mes","Control_3_meses","106760.7795","Inter-alpha-trypsin inhibitor heavy chain H2 OS=Mus musculus OX=10090 GN=Itih2 PE=1 SV=1","1572.78568209361","1548.79570478394","1474.59114091813","1998.27966620238","1968.62768592806","1886.65952522911","1572.78568209361","1905.04071699983","1644.05411123544","1981.2006888154","1299.4303729959","1310.46506829851"
"P35700;B1AXW5;B1AXW6","7","5","39.6823","0.000814883045927917","0.0149437588739857","1.55768020308749","0.999993554944741","STZ_1_mes","Control_3_meses","22404.6355","Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1","174225.341009913","172929.933094644","186525.777461782","257704.577695193","275303.939539359","298295.89155325","174225.341009913","212706.274117226","207961.693772617","255502.017798588","181719.633123123","207194.960548075"
"P07901;B7ZC50","23","12","138.422","0.000957167479760157","0.0159573150249027","1.59757928698124","0.9999814161371","STZ_1_mes","Control_3_meses","85187.2283","Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4","47063.4544505486","46466.0190653111","54499.4154512008","79068.1205964203","76339.0127170031","81080.7535751976","47063.4544505486","57153.8634843108","60762.5975405545","78392.3379887416","50389.0260601664","56318.3202113338"
