,,,,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,
,,,,,,,,,,,,"STZ_1_mes",,,"STZ_3_meses",,,"STZ_1_mes",,,"STZ_3_meses",,
"Accession","Peptide count","Unique peptides","Confidence score","Anova (p)","q Value","Max fold change","Power","Highest mean condition","Lowest mean condition","Mass","Description","20260129_HDMSE_944_089_STZ_pool_lagrimas_1_mes_N1","20260129_HDMSE_945_089_STZ_pool_lagrimas_1_mes_N2","20260129_HDMSE_946_089_STZ_pool_lagrimas_1_mes_N3","20260129_HDMSE_950_089_STZ_pool_lagrimas_3_meses_N1","20260129_HDMSE_951_089_STZ_pool_lagrimas_3_meses_N2","20260129_HDMSE_952_089_STZ_pool_lagrimas_3_meses_N3","20260129_HDMSE_944_089_STZ_pool_lagrimas_1_mes_N1","20260129_HDMSE_945_089_STZ_pool_lagrimas_1_mes_N2","20260129_HDMSE_946_089_STZ_pool_lagrimas_1_mes_N3","20260129_HDMSE_950_089_STZ_pool_lagrimas_3_meses_N1","20260129_HDMSE_951_089_STZ_pool_lagrimas_3_meses_N2","20260129_HDMSE_952_089_STZ_pool_lagrimas_3_meses_N3"
"H3BL44;Q3UZR5;Q80XR2;Q8BMS7;H3BJ99;H3BJJ5;H3BJY0;H3BKB1;H3BLC2","3","2","15.4884","0.000361939442082293","0.0507080920478657","2.92233124370137","0.999999993994877","STZ_1_mes","STZ_3_meses","97831.5813","Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2c1 PE=1 SV=1","4641.88229430304","4647.60448866399","5665.29654071117","1521.64876813489","1666.06322148357","1929.70355179592","4602.20886716553","3067.74027278552","3935.0890390532","1527.982290193","1078.85901877269","2185.50770252479"
"Q91XL1","4","4","21.0671","0.000479410821268234","0.0507080920478657","4.86008169762953","0.999999902702344","STZ_3_meses","STZ_1_mes","37830.1868","Leucine-rich HEV glycoprotein OS=Mus musculus OX=10090 GN=Lrg1 PE=1 SV=1","19732.4247914305","16810.0896260434","24997.8187403383","118679.85363458","95959.0064956026","84452.1867161239","19563.7749059799","11095.8213119748","17363.3704464472","119173.831934033","62138.24196783","95647.2844709106"
"REVERSE22921","3","1","21.2769","0.002080107223147","0.0633241100571996","51.4962251570142","0.998985986829677","STZ_1_mes","STZ_3_meses","59144.592","Reversed Sequence 22921","1632.14461089657","6174.01432309164","1177.5251036862","46.1454204107141","64.7617601700504","63.546073231195","1618.19493139312","4075.27629123782","817.903545812252","46.3374903838724","41.9364692348454","71.969827895445"
"A0A3B2WD20;A8R0U0","25","22","171.7372","0.00251191793329553","0.0633241100571996","1.9004933405234","0.997869182036302","STZ_1_mes","STZ_3_meses","17466.8196","Exocrine gland secreted peptide 6 OS=Mus musculus OX=10090 GN=Esp6 PE=1 SV=1","96385.9789848866","120841.041804074","125405.60693057","59891.3805845184","65033.293327271","55361.4762228751","95562.1834054452","79763.4418875177","87106.1604140412","60140.6650369926","42112.3004948995","62700.2694769526"
"F6WYC8","42","21","323.6874","0.00284206682248356","0.0633241100571996","1.55802272959756","0.996671631779696","STZ_1_mes","STZ_3_meses","44953.4182","Lipase OS=Mus musculus OX=10090 GN=Lipo1 PE=3 SV=2","158446.680486194","182936.20999719","166278.829681489","97343.2581112946","114052.90350408","114441.010410994","157092.461995741","120750.545819456","115496.513801921","97748.42761254","73854.9425831631","129611.467784871"
"Q5SW46;A7M7R7","77","68","515.8827","0.00292470952679225","0.0633241100571996","2.53082100080998","0.996324397684098","STZ_1_mes","STZ_3_meses","80922.1158","Lactoperoxidase OS=Mus musculus OX=10090 GN=Lpo PE=1 SV=1","122129.510160415","140069.313222208","160341.317571111","56553.5382858244","43853.2785665585","66550.9177398707","121085.688728614","92455.4303622979","111372.345074495","56788.9297176043","28397.1847371756","75372.9987153817"
"Q02819;A0A1B0GR41","13","3","59.5481","0.00310846341150539","0.0633241100571996","3.73149774055014","0.995484579653814","STZ_1_mes","STZ_3_meses","53408.7608","Nucleobindin-1 OS=Mus musculus OX=10090 GN=Nucb1 PE=1 SV=2","178.015631829768","227.318380863062","115.902416676356","47.0076096054212","43.1193051945804","49.5586660607114","176.494160635333","150.045846934465","80.50528797309","47.2032682479211","27.9219003772025","56.1282308371859"
"B1AQ77;Q61414","17","4","160.3329","0.0031227529153619","0.0633241100571996","2.12990789353923","0.995415380208508","STZ_3_meses","STZ_1_mes","49665.1683","Keratin 15 OS=Mus musculus OX=10090 GN=Krt15 PE=1 SV=1","5246.28593338399","6829.72013193206","6005.60520000119","13871.3415366413","14017.1886287779","10623.6363964878","5201.44676480444","4508.0874570299","4171.465875719","13929.0778877873","9076.82864311051","12031.9202147597"
"Q497J0;D6REU3;L7N257;A0A384DV91;P35175","5","5","39.9897","0.00314218936045918","0.0633241100571996","1.66880344841089","0.995320360076693","STZ_3_meses","STZ_1_mes","11016.4195","Cystatin domain containing 5 OS=Mus musculus OX=10090 GN=Cstdc5 PE=1 SV=1","7107.84898323031","6615.87210557857","7960.2034932903","11547.4698964444","13518.268764519","11120.4694567252","7047.09933236417","4366.93297533929","5529.12090125956","11595.5336525727","8753.75315098052","12594.6141472071"
"O70456","16","7","105.3673","0.00320270795029987","0.0633241100571996","2.4752935101048","0.995017909120764","STZ_3_meses","STZ_1_mes","27820.1408","14-3-3 protein sigma OS=Mus musculus OX=10090 GN=Sfn PE=1 SV=2","38583.9577708787","25615.8380471553","25935.6966997129","67608.1134799571","82108.7390899293","73394.9470893922","38254.1868417066","16908.2240517844","18014.8161830266","67889.5171041043","53169.5031406693","83124.2819867237"
"E9PZW8;Q9QY06;Q9QY06-2;A0A1D5RLW4;E9PWZ6;Q9QY06-3;A0A8V5KX73","6","1","37.7045","0.00329277720979326","0.0633241100571996","1.5308236714577","0.994549417539013","STZ_1_mes","STZ_3_meses","241856.0725","Myosin IXb OS=Mus musculus OX=10090 GN=Myo9b PE=1 SV=1","674.861000078965","649.595661516665","598.945562324453","396.402183864213","468.987402297283","391.059644263952","669.093070817286","428.778046135822","416.024845364343","398.052119137031","303.692730344681","442.899047312248"
"Q9WV92;A0A3B2WBE1;A0A5F8MPR1;A7YY80;D0VYV6;Q9WV92-2;Q9WV92-3;Q9WV92-4;Q9WV92-5;Q9WV92-6;Q9WV92-7;Q9WV92-8;A0A3B2WD96;A0A5F8MPE1;A0A286YCY8;A0A286YD94;A0A286YDD0","8","5","40.84","0.00412871664328773","0.0660886410271686","1.79367179412122","0.989205665589805","STZ_3_meses","STZ_1_mes","103794.0457","Band 4.1-like protein 3 OS=Mus musculus OX=10090 GN=Epb41l3 PE=1 SV=1","1877.40715592623","2613.34579621739","2122.09258050976","4130.07368154749","3978.81475612658","3752.38607312683","1861.36125659365","1724.98889811414","1473.99579058431","4147.26418786633","2576.48096922195","4249.80751993391"
"Q9JI91","11","1","81.6689","0.00422865346176338","0.0660886410271686","1.7273338163869","0.988454292432696","STZ_1_mes","STZ_3_meses","104404.1584","Alpha-actinin-2 OS=Mus musculus OX=10090 GN=Actn2 PE=1 SV=2","5106.51352749754","4449.27534397453","5897.51528380623","2885.11539123312","3245.86707650091","2815.3508979858","5062.86897136381","2936.82932588481","4096.38711481136","2897.12403761277","2101.86079619602","3188.55767619418"
"P03995;P03995-2","16","10","102.1101","0.00472936431238558","0.0660886410271686","2.13489350350836","0.984367132835116","STZ_3_meses","STZ_1_mes","49957.155","Glial fibrillary acidic protein OS=Mus musculus OX=10090 GN=Gfap PE=1 SV=4","4835.50073215163","5938.5480517389","4081.1691276994","10285.0439339412","9263.72590953075","12165.5383691824","4794.17247912681","3919.85227327903","2834.76139078083","10327.8531248585","5998.72448779945","13778.2188287235"
"P18761;B1ARR4","15","14","98.0761","0.00495941048736204","0.0660886410271686","2.47643793291845","0.98232221479004","STZ_1_mes","STZ_3_meses","36609.0124","Carbonic anhydrase 6 OS=Mus musculus OX=10090 GN=Ca6 PE=1 SV=3","27287.7992447943","24673.3809353021","27996.9158610932","9538.23688088752","8397.44830991552","14351.8577265193","27054.5747797083","16286.1372015679","19446.5295753879","9577.93765477543","5437.76654271412","16254.3596800951"
"P11672;A0A0A6YW77","7","7","36.4694","0.0049985883344108","0.0660886410271686","1.90789613132216","0.981964233264852","STZ_3_meses","STZ_1_mes","23046.1184","Neutrophil gelatinase-associated lipocalin OS=Mus musculus OX=10090 GN=Lcn2 PE=1 SV=1","2654.72564051725","2404.44403979679","2204.41883344309","4079.23148075806","5587.10849876064","4191.8324453946","2632.0361241548","1587.09929653762","1531.17922894737","4096.21036780778","3617.93136960435","4747.50750630951"
"REVERSE8730","3","3","24.3611","0.00576745853609284","0.0686143622910697","2.1820352153976","0.974424183889488","STZ_3_meses","STZ_1_mes","94178.5616","Reversed Sequence 8730","15810.9021233378","12747.998416617","10766.186007883","23501.8907279876","30768.1240678053","31538.7089001475","15675.7688662669","8414.56028271114","7478.14350892038","23599.7120823304","19923.8946717223","35719.5234287724"
"Q61646","34","33","185.1709","0.00630730902004251","0.0686143622910697","1.47722424238069","0.968625380308805","STZ_1_mes","STZ_3_meses","39265.6041","Haptoglobin OS=Mus musculus OX=10090 GN=Hp PE=1 SV=1","61263.633544047","56574.376582729","62887.1077215695","38459.4502103623","37424.1780245954","46457.3899147915","60740.0230456567","37342.9997913747","43681.097099613","38619.5290546731","24234.0215313298","52615.8452698502"
"A8DUK4;E9Q223;P02089","9","3","62.2591","0.00636025425368536","0.0686143622910697","1.56644864779353","0.968037623148383","STZ_1_mes","STZ_3_meses","15805.1198","Beta-globin OS=Mus musculus OX=10090 GN=Hbb-bs PE=1 SV=1","6410.36869685635","6607.82802388984","6474.94433571475","4299.64698748114","4660.01290274214","3484.50231319055","6355.58029868187","4361.62332530038","4497.46669055249","4317.54330469149","3017.59073898989","3946.41272119542"
"P24369","12","8","78.892","0.0069840400092025","0.0686143622910697","1.83609609419644","0.960892850348955","STZ_1_mes","STZ_3_meses","23713.5186","Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2","12282.1838543846","14075.9427535049","13288.9941752614","6446.21645723411","6220.3451366325","8926.60060960849","12177.2099891846","9291.09535195482","9230.4745114981","6473.04738890389","4027.98367072712","10109.9230353311"
"P11499;E9Q3D6;E9PX27;E9Q0C3;D3Z1R1;B7ZC49","26","14","170.325","0.00721604060180614","0.0686143622910697","1.68427535272183","0.958143691649506","STZ_1_mes","STZ_3_meses","83623.5369","Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3","7346.07816567264","7544.66903093733","6543.8138414134","3488.3562079646","4482.88471609391","4755.03984908502","7283.29240800491","4980.00315807799","4545.30313389703","3502.8757090823","2902.891405147","5385.3744562557"
"P28665","8","3","47.1746","0.00736798946118844","0.0686143622910697","2.00370629224821","0.95631966850255","STZ_3_meses","STZ_1_mes","166723.6185","Murinoglobulin-1 OS=Mus musculus OX=10090 GN=Mug1 PE=1 SV=3","7439.3775482112","7068.59866790974","7197.93234791722","11622.5954654297","18332.1395856499","13537.5305176479","7375.79437561124","4665.76380554669","4999.65085368327","11670.9719149063","11870.9745646788","15332.0841390113"
"Q5S006","5","2","30.8789","0.00762696175295141","0.0686143622910697","77.0936732145954","0.953171890098802","STZ_3_meses","STZ_1_mes","288724.2476","Leucine-rich repeat serine/threonine-protein kinase 2 OS=Mus musculus OX=10090 GN=Lrrk2 PE=1 SV=2","244.54048652195","29.7145354498494","8.38703706204738","4412.49047893185","5399.75577414394","11977.66828278","242.450438011649","19.6136476993592","5.82559754389355","4430.85648189175","3496.61113755194","13565.4444258757"
"P49183;E9Q797;H3BKL7;D3YXC7","22","20","71.5371","0.00797665660424107","0.0686143622910697","1.39795786485904","0.948851656131352","STZ_1_mes","STZ_3_meses","32255.5621","Deoxyribonuclease-1 OS=Mus musculus OX=10090 GN=Dnase1 PE=1 SV=2","243795.742280746","294003.783567336","242563.658010249","194454.123541042","179601.140992583","184161.262211992","241712.058980615","194062.822987785","168483.606294854","195263.495261065","116300.695101578","208573.931833423"
"REVERSE29220","1","1","12.5544","0.00842705407848543","0.0686143622910697","2.06283700639746","0.943187268342725","STZ_1_mes","STZ_3_meses","35260.256","Reversed Sequence 29220","1018.51707552706","1558.9868477485","1572.93419372745","675.122818401019","698.959291484599","637.922766956949","1009.81197263511","1029.03909944278","1092.55288940477","677.932865865202","452.610996779373","722.486684290348"
"P17156","25","10","159.0606","0.00843313293456582","0.0686143622910697","1.9236062475219","0.943110145518464","STZ_1_mes","STZ_3_meses","69926.8927","Heat shock-related 70 kDa protein 2 OS=Mus musculus OX=10090 GN=Hspa2 PE=1 SV=2","55655.9198320017","78876.4918593593","80206.2295167383","39615.7030442661","39100.1251133622","32917.5383303093","55180.2375677324","52063.9377217215","55710.8798042691","39780.5945319291","25319.2808470549","37281.1323802002"
"Q5RJH2","2","2","11.3686","0.00930335421969752","0.0719527275303407","1.49473002942303","0.931923932069619","STZ_1_mes","STZ_3_meses","100976.4943","Multiple C2 and transmembrane domain-containing protein 2 OS=Mus musculus OX=10090 GN=Mctp2 PE=2 SV=1","14837.5043256634","18088.8961551889","16084.0084163519","12328.7963769933","10011.9721951953","10448.034711654","14710.6905442176","11939.9220309859","11171.8786066017","12380.1122295335","6483.25127114298","11833.040529627"
"Q8K385;A0A0G2JFP4","7","5","36.307","0.00952370336303487","0.0719527275303407","2.65387849758563","0.92905466400313","STZ_3_meses","STZ_1_mes","66731.8045","Ferric-chelate reductase 1 OS=Mus musculus OX=10090 GN=FRRS1 PE=1 SV=1","1110.02677772918","763.483893523465","684.438467895439","2977.59529563795","1922.4109298436","1888.47999282121","1100.53955601721","503.95215287743","475.407826151252","2989.98886889872","1244.85694342507","2138.81949200621"
"P04344","2","2","6.2961","0.0100140008470412","0.0725629532214286","3.07883195871736","0.922633816475714","STZ_1_mes","STZ_3_meses","21599.0254","Gamma-crystallin B OS=Mus musculus OX=10090 GN=Crygb PE=2 SV=4","659.040922270652","660.357425860799","780.299301861886","241.724255057734","132.627459490866","307.626931297362","653.408204689159","435.881554613201","541.992322532886","242.730378108893","85.882893856343","348.406379430012"
"P35700;B1AXW5;B1AXW6","7","5","39.6823","0.0102905069760945","0.0725629532214286","1.46646651060255","0.918996129062281","STZ_1_mes","STZ_3_meses","22404.6355","Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1","257704.577695193","275303.939539359","298295.89155325","189787.684631781","212301.058503614","164787.078969966","255502.017798588","181719.633123123","207194.960548075","190577.633345403","137475.522362026","186631.480275945"
"A0A0A0MQ97;G3X9C2","6","3","37.2373","0.0111637889513887","0.0758146345255643","2.58862541791486","0.907466738879907","STZ_3_meses","STZ_1_mes","33198.6553","F-box only protein 50 OS=Mus musculus OX=10090 GN=Nccrp1 PE=1 SV=1","827.972710308305","1157.62558774995","1123.39371784478","2228.93875707253","2115.38557433293","3703.69142505549","820.896159695512","764.112919894436","780.304133043188","2238.21621523484","1369.81764894763","4194.65784249634"
"Q8VFX0","2","1","11.5306","0.011779937758599","0.0758146345255643","163.244516686108","0.899326555898604","STZ_1_mes","STZ_3_meses","35085.2119","Olfactory receptor OS=Mus musculus OX=10090 GN=Or5b101 PE=3 SV=1","264.932036277285","98.6502023886745","1266.55045478402","0","0","9.98583429656297","262.667704445662","65.115953718595","879.74014708907","0","0","11.3095701932888"
