,,,,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,
,,,,,,,,,,,,"Control_1_mes",,,"STZ_1_mes",,,"Control_1_mes",,,"STZ_1_mes",,
"Accession","Peptide count","Unique peptides","Confidence score","Anova (p)","q Value","Max fold change","Power","Highest mean condition","Lowest mean condition","Mass","Description","20260129_HDMSE_941_089_Control_pool_lagrimas_1_mes_N1","20260129_HDMSE_942_089_Control_pool_lagrimas_1_mes_N2","20260129_HDMSE_943_089_Control_pool_lagrimas_1_mes_N3","20260129_HDMSE_944_089_STZ_pool_lagrimas_1_mes_N1","20260129_HDMSE_945_089_STZ_pool_lagrimas_1_mes_N2","20260129_HDMSE_946_089_STZ_pool_lagrimas_1_mes_N3","20260129_HDMSE_941_089_Control_pool_lagrimas_1_mes_N1","20260129_HDMSE_942_089_Control_pool_lagrimas_1_mes_N2","20260129_HDMSE_943_089_Control_pool_lagrimas_1_mes_N3","20260129_HDMSE_944_089_STZ_pool_lagrimas_1_mes_N1","20260129_HDMSE_945_089_STZ_pool_lagrimas_1_mes_N2","20260129_HDMSE_946_089_STZ_pool_lagrimas_1_mes_N3"
"Q9JJV1","1","1","5.6629","0.000241382293354242","0.0627110387716079","Infinity","0.999999999959799","Control_1_mes","STZ_1_mes","22635.8692","Beta-crystallin A2 OS=Mus musculus OX=10090 GN=Cryba2 PE=2 SV=3","598.173290518901","3082.87909315708","436.39625463855","0","0","0","411.545241296937","2684.93908937868","233.61804438057","0","0","0"
"Q8BHN3;Q8BHN3-2","6","6","33.1044","0.000348394659842266","0.0627110387716079","2.51009584588571","0.999999996030024","STZ_1_mes","Control_1_mes","107367.5114","Neutral alpha-glucosidase AB OS=Mus musculus OX=10090 GN=Ganab PE=1 SV=1","776.701733204399","644.810907177815","616.373711345755","1739.10284530201","1573.13784854181","1803.04937201573","534.373411975762","561.578303146003","329.966216532851","1724.23901083934","1038.37973829012","1252.38983867916"
"Q99N75;D3Z4E7;D3Z617","29","28","116.1191","0.00112653402667029","0.135184083200435","1.37199057463953","0.999950317775556","STZ_1_mes","Control_1_mes","16316.897","Prolactin-induced protein OS=Mus musculus OX=10090 GN=Sval2 PE=1 SV=1","263923.17401843","260321.391731339","251548.987588752","338730.446723501","379608.289595639","346042.706727423","181580.033841107","226718.940101268","134662.893922108","335835.371655821","250567.715199563","240359.679762932"
"Q9QXC6","6","3","39.9103","0.00228371725104026","0.205534552593624","17.4162177135968","0.998521287027223","Control_1_mes","STZ_1_mes","25662.503","Beta-A3/A1 crystallin protein OS=Mus musculus OX=10090 GN=Cryba1 PE=1 SV=1","5971.27197750313","9275.99984147527","4488.35622932727","505.289220403039","162.038959383513","465.847138347999","4108.2552594406","8078.6478531477","2402.77269484649","500.970594079052","106.956915691412","323.575289451202"
"A0A0A0MQA3;A0A0R4J0X5;P07758;Q00896;P22599;Q00897","4","3","33.8221","0.0032605719475941","0.210776414093518","5.25207299762808","0.994719441978612","Control_1_mes","STZ_1_mes","49024.2217","Serine (or cysteine) peptidase inhibitor_ clade A_ member 1A OS=Mus musculus OX=10090 GN=Serpina1a PE=1 SV=1","4631.14892562615","2458.7406495751","4903.60004532387","620.493777202409","690.22152216698","972.857230171153","3186.24608000388","2141.36483501468","2625.06710549536","615.190515917794","455.593922817569","675.742177924828"
"Q8C6C9;D3YTP1;D3Z001","50","35","249.1019","0.00425467818784164","0.210776414093518","1.41521314689786","0.988254963313422","Control_1_mes","STZ_1_mes","38626.3357","Protein LEG1 homolog OS=Mus musculus OX=10090 GN=Leg1 PE=2 SV=2","326010.472616063","370224.733679955","359887.667884037","271755.659997543","237179.534524932","237328.982357929","224296.304674049","322435.888426025","192660.345440842","269433.007743015","156554.890098192","164847.624553313"
"Q91XL1","4","4","21.0671","0.00451131004112471","0.210776414093518","2.7689544680655","0.986210926028576","STZ_1_mes","Control_1_mes","37830.1868","Leucine-rich HEV glycoprotein OS=Mus musculus OX=10090 GN=Lrg1 PE=1 SV=1","6759.17539660784","6015.3951686781","9450.54503974124","19732.4247914305","16810.0896260434","24997.8187403383","4650.33546909497","5238.92411554284","5059.20439748845","19563.7749059799","11095.8213119748","17363.3704464472"
"E9PYP8;Q9WVJ5","3","2","21.0864","0.00476984429458538","0.210776414093518","15.6786845354522","0.98401453708357","Control_1_mes","STZ_1_mes","26675.9075","Beta-crystallin B1 (Fragment) OS=Mus musculus OX=10090 GN=Crybb1 PE=1 SV=1","994.937236284281","4031.84051654043","1333.54816606336","174.984733437651","99.6470755734462","131.035254734352","684.520174123329","3511.40796569947","713.894565619163","173.489166848051","65.7739589389711","91.0164880036386"
