,,,,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,
,,,,,,,,,,,,"Control_3_meses",,,"STZ_3_meses",,,"Control_3_meses",,,"STZ_3_meses",,
"Accession","Peptide count","Unique peptides","Confidence score","Anova (p)","q Value","Max fold change","Power","Highest mean condition","Lowest mean condition","Mass","Description","20260129_HDMSE_947_089_Control_pool_lagrimas_3_meses_N1","20260129_HDMSE_948_089_Control_pool_lagrimas_3_meses_N2","20260129_HDMSE_949_089_Control_pool_lagrimas_3_meses_N3","20260129_HDMSE_950_089_STZ_pool_lagrimas_3_meses_N1","20260129_HDMSE_951_089_STZ_pool_lagrimas_3_meses_N2","20260129_HDMSE_952_089_STZ_pool_lagrimas_3_meses_N3","20260129_HDMSE_947_089_Control_pool_lagrimas_3_meses_N1","20260129_HDMSE_948_089_Control_pool_lagrimas_3_meses_N2","20260129_HDMSE_949_089_Control_pool_lagrimas_3_meses_N3","20260129_HDMSE_950_089_STZ_pool_lagrimas_3_meses_N1","20260129_HDMSE_951_089_STZ_pool_lagrimas_3_meses_N2","20260129_HDMSE_952_089_STZ_pool_lagrimas_3_meses_N3"
"O55229;F6RRT7","4","3","19.4639","0.00720210529461296","0.221715744130189","1.2621053942378","0.958310072740044","STZ_3_meses","Control_3_meses","45468.3844","Choline/ethanolamine kinase OS=Mus musculus OX=10090 GN=Chkb PE=1 SV=3","6440.90578744541","6336.01347114796","6128.51783451717","7796.96186596861","7443.55400777774","8620.13826189187","6440.90578744541","7793.3865704258","6832.81939110546","7829.41497275545","4820.07241349565","9762.83561827935"
"REVERSE35176","1","1","6.9377","0.00973412701260712","0.221715744130189","18.9634434702575","0.926304451847462","Control_3_meses","STZ_3_meses","26310.3022","Reversed Sequence 35176","505.611117510658","1369.40698901787","970.310722115552","117.036812284856","16.5987759262843","16.40724726369","505.611117510658","1684.39004845195","1081.8207756739","117.523951792828","10.7485351562546","18.5822144746799"
"A0A0H2UH22;D3YUJ4;Q812E0","2","1","19.0882","0.0129310868567439","0.221715744130189","2.11268164407853","0.884189417075909","Control_3_meses","STZ_3_meses","108362.9959","Cytoplasmic polyadenylation element binding protein 2 OS=Mus musculus OX=10090 GN=Cpeb2 PE=1 SV=2","5651.99981964688","4803.03336145562","6587.86610499059","3319.58044449277","1968.46673532931","2778.90381294171","5651.99981964688","5907.79926004378","7344.95688576753","3333.39745431076","1274.68037417751","3147.27911554465"
"P40142;A0A286YE28","34","29","255.5312","0.0134323304864352","0.221715744130189","1.50975518084619","0.877649911459704","STZ_3_meses","Control_3_meses","68314.9178","Transketolase OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1","14085.2036074258","13541.1049959523","16009.1211561475","18895.1427378954","21860.2948204058","25123.3785895925","14085.2036074258","16655.7514918068","17848.9214560471","18973.7895359132","14155.6310204267","28453.768129255"
"A0A3B2WCZ8;Q8R0C3","1","1","4.9842","0.0149381997040515","0.221715744130189","2.52330790178021","0.85827672538241","Control_3_meses","STZ_3_meses","102531.383","Solute carrier family 26_ member 8 OS=Mus musculus OX=10090 GN=Slc26a8 PE=1 SV=1","11870.703019076","18582.5849966368","15643.6484821523","6322.55644075351","7838.29047806384","4107.60793972112","11870.703019076","22856.8435051553","17441.4479296215","6348.87266531183","5075.68396263449","4652.11808459267"
"P35918","5","2","27.7568","0.0170489250477743","0.221715744130189","1.4758414999784","0.831990484130098","Control_3_meses","STZ_3_meses","152343.8222","Vascular endothelial growth factor receptor 2 OS=Mus musculus OX=10090 GN=Kdr PE=1 SV=2","24378.1601907918","33744.9045924426","28455.1046267285","18781.9881745858","20387.7884813447","19493.8192730566","24378.1601907918","41506.7119835832","31725.2222999794","18860.1639920871","13202.1097352731","22077.9467049441"
"P11499;E9Q3D6;E9PX27;E9Q0C3;D3Z1R1;B7ZC49","26","14","170.325","0.0171437058350302","0.221715744130189","2.34107371892238","0.830836843985029","Control_3_meses","STZ_3_meses","83623.5369","Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3","6601.1274681677","11649.9241849855","11542.1098044802","3488.3562079646","4482.88471609391","4755.03984908502","6601.1274681677","14329.5722307382","12868.5522039497","3502.8757090823","2902.891405147","5385.3744562557"
"P70694;A0A1Y7VP26","3","1","16.3057","0.0172227049102548","0.221715744130189","9.90691448025136","0.829877126522809","STZ_3_meses","Control_3_meses","37446.9161","Estradiol 17 beta-dehydrogenase 5 OS=Mus musculus OX=10090 GN=Akr1c6 PE=1 SV=1","32.0814605009943","128.104525419509","73.6206636378976","893.420076647606","287.648643447187","1135.23376199439","32.0814605009943","157.570385947157","82.081297904995","897.138737537753","186.266841029231","1285.72190723071"
"P70227","5","3","23.834","0.0182453474130092","0.221715744130189","27.8530527658653","0.817606176208009","Control_3_meses","STZ_3_meses","307126.8071","Inositol 1_4_5-trisphosphate-gated calcium channel ITPR3 OS=Mus musculus OX=10090 GN=Itpr3 PE=1 SV=3","152.436920759158","786.331361095188","368.557937231414","21.9858434270942","1.99744755242815","22.9532595693614","152.436920759158","967.198743716303","410.913354298663","22.0773545742312","1.29344689845781","25.9959751539057"
"Q6IFX3","6","1","49.6503","0.0200509423042261","0.221715744130189","2.74880638503447","0.796647218559983","Control_3_meses","STZ_3_meses","51038.0212","Keratin_ type I cytoskeletal 40 OS=Mus musculus OX=10090 GN=Krt40 PE=2 SV=1","925.922688634901","1633.48998808606","1306.24740355762","672.181407896465","314.24057633978","419.882985558888","925.922688634901","2009.21588851489","1456.36397406565","674.979212398473","203.486443657651","475.543250280086"
"P27773","5","4","29.0741","0.0219885984430864","0.221715744130189","3.0534077406475","0.775169664652455","Control_3_meses","STZ_3_meses","57134.6581","Protein disulfide-isomerase A3 OS=Mus musculus OX=10090 GN=Pdia3 PE=1 SV=2","5839.87521356548","7760.29285789926","13209.25879525","2842.68572428094","2070.95181510553","3866.52847310604","5839.87521356548","9545.27044753359","14727.2932992003","2854.51776667865","1341.04457403528","4379.0807930784"
"P97821;D3Z220","7","6","43.7478","0.0220348839202655","0.221715744130189","1.23773443806817","0.774669381431478","Control_3_meses","STZ_3_meses","53174.8526","Dipeptidyl peptidase 1 OS=Mus musculus OX=10090 GN=Ctsc PE=1 SV=1","4604.31439542188","5133.80874000288","5443.31245384928","4182.13964992701","3837.75843617687","4245.60501565109","4604.31439542188","6314.65767420852","6068.86883432516","4199.54686917338","2485.13996789001","4808.40824226491"
"P20152;A0A0A6YWC8","5","3","27.8255","0.024998191153222","0.221715744130189","1.45345569201659","0.743847565026334","STZ_3_meses","Control_3_meses","53744.7779","Vimentin OS=Mus musculus OX=10090 GN=Vim PE=1 SV=3","37491.215356203","28789.0674087857","38098.6946822571","50064.2097393567","45662.5259895386","55983.4831686756","37491.215356203","35410.9618517057","42477.0730590917","50272.590795055","29568.7626666946","63404.7305169947"
"Q3UW77","5","4","33.8943","0.0251431507804265","0.221715744130189","1.39921332935825","0.742399480562105","Control_3_meses","STZ_3_meses","13717.6329","Predicted gene 12888 OS=Mus musculus OX=10090 GN=Gm12888 PE=2 SV=1","12780.0787058801","14736.7470290377","15734.7211647916","9624.04717359596","11892.8675729987","9394.41663669535","12780.0787058801","18126.4081761898","17542.986867541","9664.10511360071","7701.22482433389","10639.753396897"
"Q0VGU8","21","20","145.1956","0.0264644343653831","0.221715744130189","1.20880502253863","0.729447762636828","STZ_3_meses","Control_3_meses","40101.9387","BPI fold containing family A_ member 6 OS=Mus musculus OX=10090 GN=Bpifa6 PE=1 SV=1","75894.9326920522","65949.012711371","67284.7875367139","82763.3002675779","89854.5930110207","80177.9694565794","75894.9326920522","81118.2224182548","75017.2902194858","83107.7839610711","58185.3298230589","90806.4711064407"
"P08074;F6YNX9","9","8","59.2626","0.027490376064523","0.221715744130189","2.05799580506293","0.719691520065316","STZ_3_meses","Control_3_meses","26072.2937","Carbonyl reductase [NADPH] 2 OS=Mus musculus OX=10090 GN=Cbr2 PE=1 SV=1","832.191386206444","608.779696580797","879.437317084374","1441.47418684096","1190.92934009977","2142.98722602784","832.191386206444","748.807674302667","980.504016744741","1447.47400016828","771.18613670827","2427.06455327673"
"Q6IME9","20","6","147.9183","0.0275249486471519","0.221715744130189","2.21871655086297","0.719367220052546","Control_3_meses","STZ_3_meses","57263.6054","Keratin_ type II cytoskeletal 72 OS=Mus musculus OX=10090 GN=Krt72 PE=3 SV=1","7084.82049486671","7368.71571949356","9658.75687999502","5139.06432296313","2338.90616010243","3389.70573496092","7084.82049486671","9063.62500507467","10768.7605854544","5160.45452675333","1514.55837470715","3839.0497784776"
"S4R1X8;S4R2V3","6","5","24.1703","0.0296771131954305","0.221715744130189","1.55003368971098","0.699734620942763","Control_3_meses","STZ_3_meses","9066.3649","Secretoglobin_ family 2B_ member 17 OS=Mus musculus OX=10090 GN=Scgb2b17 PE=3 SV=1","61085.7180906246","79925.5385514412","79758.8810254096","47271.7181378353","55627.1183123334","39530.4146899406","61085.7180906246","98309.5477333314","88924.9315411721","47468.4760729254","36021.3331077295","44770.6207041284"
"Q6DFV3;A0A0A0MQE8;B7ZCJ0;B7ZCJ1;F6WQR2","10","4","66.9649","0.0332396847122812","0.221715744130189","1.29631764340657","0.669495617504055","STZ_3_meses","Control_3_meses","217129.0309","Rho GTPase-activating protein 21 OS=Mus musculus OX=10090 GN=Arhgap21 PE=1 SV=2","12994.4955568026","12612.9348179593","10946.2988795975","14994.6972982973","14616.6608775178","17773.8859889179","12994.4955568026","15514.0889885341","12204.2694930401","15057.1093661031","9465.01681851548","20130.0167045999"
"P49183;E9Q797;H3BKL7;D3YXC7","22","20","71.5371","0.0337497957429698","0.221715744130189","1.28419147935524","0.665380975748188","STZ_3_meses","Control_3_meses","32255.5621","Deoxyribonuclease-1 OS=Mus musculus OX=10090 GN=Dnase1 PE=1 SV=2","123519.324634033","154831.667129029","156332.258919993","194454.123541042","179601.140992583","184161.262211992","123519.324634033","190445.149899814","174298.275545118","195263.495261065","116300.695101578","208573.931833423"
"A0A1B0GT69","3","2","10.4617","0.03383197107392","0.221715744130189","1.40797201106297","0.664722942989634","Control_3_meses","STZ_3_meses","13981.7834","Collagen_ type IV_ alpha 1 (Fragment) OS=Mus musculus OX=10090 GN=Col4a1 PE=4 SV=1","31162.5502200101","34141.8101866154","33249.8977371245","20366.3359117913","21035.8557546183","28595.1217527295","31162.5502200101","41994.9115023247","37071.0426476872","20451.1062217612","13621.7656123893","32385.7303299579"
"P18761;B1ARR4","15","14","98.0761","0.0342292628024188","0.221715744130189","1.86235968260831","0.661560166433017","Control_3_meses","STZ_3_meses","36609.0124","Carbonic anhydrase 6 OS=Mus musculus OX=10090 GN=Ca6 PE=1 SV=3","17837.0385296427","17250.1663781093","25043.8132719547","9538.23688088752","8397.44830991552","14351.8577265193","17837.0385296427","21217.9496778137","27921.8985034279","9577.93765477543","5437.76654271412","16254.3596800951"
